time,open,high,low,close,volume,daily_return,FEAT_DebtEquity_quarterly,FEAT_PE_quarterly,FEAT_EVEBITDA_quarterly,FEAT_ROE_quarterly,price_mom_5d,price_mom_10d,price_mom_20d,vol_w_mom_5d,vol_w_mom_10d,vol_w_mom_20d,volatility_10d,skewness_20d,rsi_14d,zscore_mom_10d_60w,FUT_RET_10D
2020-04-16,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,21.89440993788818,58.58585858585856,-2.966625463535233,20.468436945203038,66.64855549897389,19.864600672700348,0.04249076623021212,-0.1982854189796491,69.71942449524039,3.202442618210385,0.0
2020-04-17,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,21.89440993788818,58.58585858585856,7.534246575342474,20.468436945203038,66.64855549897389,29.62974282350381,0.04249076623021212,-0.2711795727323314,69.71942449524039,2.9106063940040023,0.0
2020-04-20,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,13.60347322720694,44.8339483394834,18.939393939393945,13.17030029924031,57.1536060040244,39.21878391939423,0.04142225970340016,-0.29929743549502874,69.71942449524039,2.1007715351058387,0.0
2020-04-21,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,6.368563685636852,33.276740237691,18.939393939393945,6.368563685636852,48.48201928815723,39.21878391939423,0.039220052755478775,-0.29929743549502874,69.71942449524039,1.4893017367107622,0.0
2020-04-22,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,0.0,33.276740237691,31.490787269681753,0.0,48.48201928815723,48.76423846484877,0.039220052755478775,-0.21536970914411016,69.71942449524039,1.436961090299629,0.0
2020-04-23,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,0.0,21.89440993788818,31.490787269681753,0.0,20.468436945203038,48.76423846484877,0.03303017673852117,-0.21536970914411016,69.71942449524039,0.8870935253684125,0.0
2020-04-24,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,0.0,21.89440993788818,31.490787269681753,0.0,20.468436945203038,48.76423846484877,0.03303017673852117,-0.21536970914411016,69.71942449524039,0.8647918539461369,0.0
2020-04-27,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,0.0,13.60347322720694,44.8339483394834,0.0,13.17030029924031,57.97696878310673,0.02778419682354008,0.11136926443383843,69.71942449524039,0.47472495200244264,-1.9108280254776955
2020-04-28,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,0.0,6.368563685636852,58.58585858585856,0.0,6.368563685636852,66.64855549897388,0.02013916667044901,1.0585348861125923,69.71942449524039,0.1398739437811062,-2.9299363057324834
2020-04-29,7.85,7.85,7.85,7.85,0,0.0,1.0290786248,6.6175066496,3.0465925173,0.0782594948,0.0,0.0,58.58585858585856,0.0,0.0,66.64855549897388,0.0,1.0585348861125923,69.71942449524039,-0.15062445779317582,-2.9299363057324834
