time,open,high,low,close,volume,daily_return,FEAT_DebtEquity_quarterly,FEAT_PE_quarterly,FEAT_EVEBITDA_quarterly,FEAT_ROE_quarterly,price_mom_5d,price_mom_10d,price_mom_20d,vol_w_mom_5d,vol_w_mom_10d,vol_w_mom_20d,volatility_10d,skewness_20d,rsi_14d,zscore_mom_10d_60w,FUT_RET_10D
2020-04-16,17.39,17.39,17.39,17.39,100,0.038829151732377776,1.1925614675,14.6351191705,7.4475409136,0.1690009812,3.8829151732377776,-1.6402714932126639,-5.847319978343246,3.8829151732377722,-1.433826908210209,9.841260300905073,0.021893477121667754,0.2666409313924568,46.598246853881435,0.15507406998991694,6.555491661874635
2020-04-17,16.78,16.78,16.71,16.71,200,-0.03910293271995402,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-0.17921146953403522,-5.486425339366507,-9.528965890633446,-3.9376713707530318,-9.254413452201014,2.0206737569142703,0.024895159731732827,0.36383778869883393,41.40503233573662,-0.306345763480826,21.783363255535605
2020-04-20,18.38,18.38,17.39,17.39,200,0.040694195092758845,1.1925614675,14.6351191705,7.4475409136,0.1690009812,3.8829151732377776,-1.6402714932126639,-14.250493096646943,4.201167647798737,-1.1155744336492432,-48.73653486936351,0.028873836491929396,0.0013958110768811862,47.68396970082425,0.16987297968492307,21.85163887291548
2020-04-21,17.24,17.24,17.24,17.24,100,-0.008625646923519414,1.1925614675,14.6351191705,7.4475409136,0.1690009812,2.9868578255675127,-2.488687782805432,-6.304347826086953,3.3386029554467958,-1.9781391260011847,-21.788448674141446,0.028960235715713396,0.32509950836237145,46.50025193043917,0.07068802402172712,25.522041763341075
2020-04-22,18.91,18.91,18.91,18.91,100,0.09686774941995369,1.1925614675,14.6351191705,7.4475409136,0.1690009812,12.962962962962976,6.957013574660631,12.962962962962976,13.025377897442164,7.7086358159941835,5.941804528723484,0.04269705458955897,1.2528530872680796,58.77137932997987,1.2058121312010797,18.45584346906397
2020-04-23,20.73,20.73,17.7,17.7,1000,-0.06398730830248556,1.1925614675,14.6351191705,7.4475409136,0.1690009812,1.7826336975273138,5.7347670250896154,10.006215040397759,-54.84484557828117,-50.961930405043404,-46.39675825404884,0.04450544275739351,0.943242005880796,49.8496607912783,1.0367835706906625,36.892655367231654
2020-04-24,18.0,18.0,18.0,18.0,2500,0.016949152542372836,1.1925614675,14.6351191705,7.4475409136,0.1690009812,7.719928186714542,7.526881720430123,11.870727159726545,-4.651377678358273,-8.58904904911131,-4.023876898116747,0.04455448389427201,0.8700277090983565,51.8031968641395,1.2232219467896488,34.6111111111111
2020-04-27,19.75,19.75,18.45,18.45,1200,0.02499999999999991,1.1925614675,14.6351191705,7.4475409136,0.1690009812,6.095457159286943,10.215053763440874,4.355203619909509,17.20978330308985,21.410950950888584,16.094208869440635,0.044746565990596135,0.6109032840691754,54.65644207562257,1.4953458055706483,30.89430894308942
2020-04-28,18.53,18.53,18.53,18.53,1000,0.0043360433604338056,1.1925614675,14.6351191705,7.4475409136,0.1690009812,7.482598607888646,10.692951015531671,4.807692307692313,22.408391355875597,25.74699431132239,20.43025222987444,0.0446526745323163,0.5898442868832574,55.164606209623564,1.4908379415152397,30.32919589854288
2020-04-29,18.53,18.53,18.53,18.53,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-2.0095187731358988,10.692951015531671,4.807692307692313,12.721616413880229,25.74699431132239,20.43025222987444,0.0446526745323163,0.5898442868832574,55.164606209623564,1.4344325159674038,30.32919589854288
2020-05-04,18.53,18.53,18.53,18.53,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,4.689265536723175,6.555491661874635,4.807692307692313,76.70892471636579,21.864079138084612,20.43025222987444,0.043650096644321804,0.5898442868832574,55.16460620962356,0.9434195250546457,30.32919589854288
2020-05-05,20.35,20.35,20.35,20.35,1100,0.09821910415542368,1.1925614675,14.6351191705,7.4475409136,0.1690009812,13.055555555555554,21.783363255535605,15.101809954751143,142.37705793139975,137.72568025304145,128.47126680084048,0.04876150032312803,0.7376469867589291,65.99353230114889,2.478896928390861,18.67321867321865
2020-05-06,21.19,21.19,21.19,21.19,101,0.04127764127764122,1.1925614675,14.6351191705,7.4475409136,0.1690009812,14.850948509485097,21.85163887291548,19.85294117647061,116.54609970044162,133.75588300353144,132.64030856988225,0.04878809781265976,0.5672740204500873,69.63839901038237,2.325531280015231,13.968853232656908
2020-05-07,21.57,21.64,21.57,21.64,300,0.021236432279376993,1.1925614675,14.6351191705,7.4475409136,0.1690009812,16.783594171613593,25.522041763341075,22.398190045248878,118.5809860238209,140.9893773796965,139.01123825369535,0.04767422965746261,0.48206948738708477,71.40649344380236,2.503988315028358,0.7393715341959428
2020-05-08,22.4,22.4,22.4,22.4,100,0.03512014787430684,1.1925614675,14.6351191705,7.4475409136,0.1690009812,20.885051268213694,18.45584346906397,26.696832579185514,122.09300081125157,134.81461722513183,142.52325304112603,0.040670644784840934,0.3429863788048275,74.14498464716034,1.7430831919047212,-2.678571428571419
2020-05-11,23.54,24.23,23.54,24.23,200,0.08169642857142856,1.1925614675,14.6351191705,7.4475409136,0.1690009812,30.760928224500805,36.892655367231654,44.7431302270012,138.4322865255373,215.14121124190308,164.1792808368597,0.03358855779108259,0.32837335193810685,79.28866722055278,3.112327958731268,-10.028889806025587
2020-05-12,24.23,24.23,24.23,24.23,400,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,19.066339066339054,34.6111111111111,44.7431302270012,30.39127195457126,172.76832988597099,164.1792808368597,0.034857591831616234,0.32837335193810685,79.28866722055278,2.690538457405557,-10.028889806025587
2020-05-13,21.87,24.15,21.87,24.15,1100,-0.0033016921172100977,1.1925614675,14.6351191705,7.4475409136,0.1690009812,13.968853232656908,30.89430894308942,44.265232974910404,22.59036885659839,139.13646855703996,160.5474195079286,0.03648187592515614,0.3359024861928393,78.49691333510687,2.2451867551652334,-9.730848861283636
2020-05-14,24.15,24.15,24.15,24.15,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,11.598890942698702,30.32919589854288,44.265232974910404,16.21943917278529,134.80042519660617,160.5474195079286,0.03681674527236228,0.3359024861928393,78.49691333510687,2.0897107836934308,-9.730848861283636
2020-05-15,24.15,24.15,24.15,24.15,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,7.8125,30.32919589854288,44.265232974910404,12.707424385354606,134.80042519660617,160.5474195079286,0.03681674527236228,0.3359024861928393,78.49691333510687,1.9885204812141042,-1.2422360248447117
2020-05-18,24.08,24.15,24.08,24.15,1923,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-0.33016921172100977,30.32919589854288,38.87291546866014,-3.6318613289311057,134.80042519660617,156.66450433469083,0.03681674527236228,0.483901884953779,78.49691333510687,1.8970378504406933,2.194616977225672
2020-05-19,24.15,24.15,24.15,24.15,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-0.33016921172100977,18.67321867321865,44.524236983842,-3.6318613289311057,26.759410625640136,164.48509087868163,0.027838507947828314,0.5690023532725262,78.49691333510687,1.0667841411646797,2.194616977225672
2020-05-20,24.15,24.15,24.15,24.15,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,0.0,13.968853232656908,38.87291546866014,0.0,22.590368856598374,156.34625186012985,0.02698523613236773,0.732863721613739,78.49691333510685,0.7360062542667659,1.904761904761898
2020-05-21,21.8,21.8,21.8,21.8,900,-0.09730848861283636,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-9.730848861283636,0.7393715341959428,26.450116009280755,-87.57763975155272,-71.35820057876745,69.63117680092908,0.04392077416437428,-0.13685874018245522,53.854351241309494,-0.148923763552371,12.889908256880723
2020-05-22,21.8,21.8,21.8,21.8,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-9.730848861283636,-2.678571428571419,15.282919090428337,-87.57763975155272,-74.87021536619814,59.944401858933716,0.042319389522752535,-0.27851027681759655,53.854351241309494,-0.3747833755894757,2.064220183486243
2020-05-25,21.8,21.8,21.8,21.8,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-9.730848861283636,-10.028889806025587,23.163841807909623,-87.57763975155272,-91.20950108048385,123.93171016141928,0.030673191842566668,-0.25076882966559644,53.854351241309494,-0.8561896716087131,-7.339449541284415
2020-05-26,21.8,21.8,21.8,21.8,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-9.730848861283636,-10.028889806025587,21.111111111111125,-87.57763975155272,-91.20950108048385,81.55882880548718,0.030673191842566668,-0.1774034900949304,53.854351241309494,-0.8621661364829719,1.7431192660550376
2020-05-27,21.8,21.8,21.8,21.8,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-9.730848861283636,-9.730848861283636,18.157181571815716,-87.57763975155272,-87.57763975155274,51.55882880548729,0.030771645968512142,-0.07384205952983731,53.854351241309494,-0.8357251167045845,11.834862385321099
2020-05-28,21.8,21.8,21.8,21.8,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,0.0,-9.730848861283636,17.647058823529417,0.0,-87.57763975155274,47.22278544505348,0.030771645968512142,-0.05532705848640771,53.854351241309494,-0.8376387715651197,1.7431192660550376
2020-05-29,23.54,23.92,23.54,23.85,1200,0.09403669724770647,1.1925614675,14.6351191705,7.4475409136,0.1690009812,9.403669724770648,-1.2422360248447117,28.710199676200766,112.84403669724776,25.26639694569502,160.06682214230125,0.04510576696745059,0.060628844369444275,67.66692006092362,-0.2710261040670612,-7.002096436058702
2020-06-01,24.68,24.68,24.68,24.68,100,0.0348008385744234,1.1925614675,14.6351191705,7.4475409136,0.1690009812,13.211009174311927,2.194616977225672,33.18942255801402,116.3241205546901,28.74648080313736,163.5469059997436,0.04645611150927746,-0.06686867578305779,71.39963016661065,-0.058675331345232604,-10.129659643435984
2020-06-02,24.68,24.68,24.68,24.68,1000,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,13.211009174311927,2.194616977225672,21.27764127764127,116.3241205546901,28.74648080313736,55.505891428777545,0.04645611150927746,-0.2727185316843644,71.39963016661065,-0.0825920465647898,-10.129659643435984
2020-06-03,24.61,24.61,24.61,24.61,100,-0.002836304700162051,1.1925614675,14.6351191705,7.4475409136,0.1690009812,12.889908256880723,1.904761904761898,16.139688532326566,116.04049008467389,28.462850333121157,51.05321918971958,0.046486148507960005,-0.12505578649983928,70.60239593116809,-0.12801740228223496,-17.919544900446972
2020-06-04,24.61,24.61,24.61,24.61,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,12.889908256880723,12.889908256880723,13.724584103512004,116.04049008467389,116.04049008467388,44.682289505906475,0.030685523902733186,-0.03417081156519093,70.60239593116809,0.639952738639885,-17.919544900446972
2020-06-05,22.25,22.25,22.25,22.25,1000,-0.0958959772450223,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-6.708595387840677,2.064220183486243,-0.6696428571428492,-92.69952385759616,20.144512839651583,-54.7257025265465,0.04614885244723539,-0.32263109393487643,49.14583803764771,-0.18440162606301852,-9.213483146067414
2020-06-08,20.13,20.2,20.05,20.2,600,-0.09213483146067414,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-18.152350081037284,-7.339449541284415,-16.632274040445736,-151.460506591443,-35.1363860367529,-126.34588711723669,0.05513835344903372,-0.5873650550136865,38.266823284076004,-0.9093850144283137,0.0
2020-06-09,22.18,22.18,22.18,22.18,100,0.0980198019801981,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-10.129659643435984,1.7431192660550376,-8.460586050350805,-141.6585263934232,-25.33440583873309,-116.54390691921688,0.06431283006107562,-0.15266806812490075,49.820607072479326,-0.2380976076093173,-2.7502254283137906
2020-06-10,24.23,24.38,24.23,24.38,400,0.0991884580703335,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-0.9345794392523366,11.834862385321099,0.952380952380949,-101.69951269527358,14.340977389400308,-73.23666236215239,0.07099750638376767,-0.041622159465905154,59.00203249784807,0.5200242735350235,-11.52584085315832
2020-06-11,22.25,22.25,22.18,22.18,200,-0.09023789991796549,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-9.874034945144249,1.7431192660550376,-8.157349896480326,-119.74709267886666,-3.706602594192791,-91.28424234574548,0.07826880464268907,-0.006053506432253194,49.28966217746117,-0.24314704923668753,6.853020739404858
2020-06-12,22.18,22.18,22.18,22.18,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-0.31460674157303137,-7.002096436058702,-8.157349896480326,-23.851115433844374,-116.55063929144055,-91.28424234574548,0.0716876543703465,-0.006053506432253194,49.28966217746117,-0.8888766505937181,6.131650135256983
2020-06-15,22.18,22.18,22.18,22.18,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,9.80198019801981,-10.129659643435984,-8.157349896480326,31.42978344256011,-120.03072314888288,-91.28424234574548,0.07037846427206516,-0.006053506432253194,49.28966217746117,-1.1021697805061021,6.131650135256983
2020-06-16,22.18,22.18,22.18,22.18,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,0.0,-10.129659643435984,-8.157349896480326,21.627803244540303,-120.03072314888288,-91.28424234574548,0.07037846427206516,-0.006053506432253194,49.28966217746117,-1.076221958006709,6.131650135256983
2020-06-17,20.2,20.2,20.2,20.2,183,-0.08926961226330032,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-17.145200984413457,-17.919544900446972,-16.35610766045549,-34.383919027777054,-136.08343172305064,-107.62058138992944,0.07478993300309186,0.07346021241782313,41.099758820438225,-1.5937652847209298,16.534653465346526
2020-06-18,20.2,20.2,20.2,20.2,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-8.926961226330032,-17.919544900446972,-7.339449541284415,-16.336339044183955,-136.08343172305064,-20.04294163837672,0.07478993300309186,0.030973172082922846,41.09975882043823,-1.5377370502803438,5.247524752475252
2020-06-19,20.2,20.2,20.2,20.2,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-8.926961226330032,-9.213483146067414,-7.339449541284415,-16.336339044183955,-40.18745447802834,-20.04294163837672,0.06951655113722506,0.030973172082922846,41.09975882043823,-0.9077886771561714,15.792079207920807
2020-06-22,20.2,20.2,20.2,20.2,0,0.0,1.1925614675,14.6351191705,7.4475409136,0.1690009812,-8.926961226330032,0.0,-7.339449541284415,-16.336339044183955,15.093444398376143,-20.04294163837672,0.06282855189794875,0.030973172082922846,41.099758820438225,-0.2574561889721367,18.069306930693084
