time,open,high,low,close,volume,daily_return,FEAT_DebtEquity_quarterly,FEAT_PE_quarterly,FEAT_EVEBITDA_quarterly,FEAT_ROE_quarterly,price_mom_5d,price_mom_10d,price_mom_20d,vol_w_mom_5d,vol_w_mom_10d,vol_w_mom_20d,volatility_10d,skewness_20d,rsi_14d,zscore_mom_10d_60w,FUT_RET_10D
2020-04-16,6.13,6.23,6.13,6.17,80250,0.006525285481239873,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-5.657492354740068,1.1475409836065653,-0.4838709677419395,-2346.6783039740244,-136.99961013550808,-557.7397744443743,0.027263716861763074,1.0518435719796995,45.88998311217424,0.946540049993205,-0.32414910858994395
2020-04-17,6.23,6.29,6.13,6.19,92240,0.0032414910858995505,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.5898251192368762,1.4754098360655776,0.32414910858995505,200.7877818015799,161.99552762786647,-63.744636680998155,0.027263528364323567,0.9854053099783278,46.982904206110774,1.0267495456068487,-3.392568659127626
2020-04-20,6.17,6.19,6.14,6.17,90490,-0.003231017770597866,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.4376996805111841,1.1475409836065653,0.0,89.7007420867613,-130.37927043353443,-356.11943474239905,0.02730630409562593,1.010831363098366,45.98269636203992,0.9083683034934096,-2.1069692058346856
2020-04-21,6.18,6.18,6.14,6.14,27380,-0.004862236628849326,4.7524126381,5.2440137793,9.5833536761,0.1204645984,1.655629139072845,-0.4862236628849326,0.0,1114.911361335832,-1150.900751954386,-331.32202793526744,0.02712959760382329,1.0108313630983663,44.45394571243407,0.3546550234544794,0.48859934853420217
2020-04-22,6.17,6.17,6.04,6.04,5880,-0.01628664495113996,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.4681892332789492,-2.1069692058346856,-0.983606557377048,301.3809883608765,-1246.6662242670889,-323.24385203950135,0.02760366408489007,1.014086252210872,39.71423485310883,-0.18546221336462607,1.9867549668874274
2020-04-23,6.07,6.1,6.04,6.07,51640,0.004966887417218624,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.620745542949753,-7.18654434250764,-0.8169934640522847,34.216894716546335,-2312.4614092574784,-121.60624483072803,0.017597286256614043,0.9971103276550913,41.72172829870271,-1.8160232760243635,-0.49423393739703725
2020-04-24,6.08,6.1,6.01,6.08,48980,0.0016474464579900872,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.7770597738287597,-3.338632750397452,-0.3278688524590123,-184.08631553447373,16.7014662671056,-22.09078790660827,0.013947096155072695,0.9563128827084002,42.410140887235514,-0.5396480374730547,-0.6578947368421018
2020-04-27,6.1,6.23,6.07,6.13,30380,0.008223684210526327,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-0.648298217179899,-2.076677316293929,0.4918032786885185,358.124008842717,447.82475092947766,227.74473840918154,0.014393195508164744,0.8770423276627473,45.85413293433298,-0.1262134481751246,-0.32626427406198255
2020-04-28,6.13,6.21,6.07,6.17,20160,0.006525285481239873,4.7524126381,5.2440137793,9.5833536761,0.1204645984,0.48859934853420217,2.1523178807947074,1.1475409836065653,622.8018030424073,1737.7131643782388,359.29449371097735,0.008596953322627306,0.8163638266038632,48.507136523084114,1.2250411399921748,-1.620745542949753
2020-04-29,6.18,6.18,6.1,6.16,30600,-0.0016207455429497752,4.7524126381,5.2440137793,9.5833536761,0.1204645984,1.9867549668874274,0.4893964110929794,0.9836065573770592,668.9724617408472,970.3534501017231,309.69968009671425,0.007378725637373184,0.8293410174396982,47.87558137780635,0.6634254115929908,-2.9220779220779147
2020-05-04,6.17,6.17,6.07,6.15,19450,-0.0016233766233766378,4.7524126381,5.2440137793,9.5833536761,0.1204645984,1.317957166392092,-0.32414910858994395,0.819672131147553,380.9077201910019,415.12461490754765,278.12500477203866,0.007085085013505286,0.842376392308187,47.21358246231397,0.3840132159720483,-2.1138211382113914
2020-05-05,6.15,6.15,5.98,5.98,29720,-0.027642276422764178,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.6447368421052544,-3.392568659127626,-1.967213114754085,-521.3126626059039,-705.3989781403782,-543.4034505125127,0.011011833627471527,0.7956782537081207,37.67594209522078,-0.6224388109831357,0.0
2020-05-06,6.04,6.16,6.0,6.04,59090,0.010033444816053505,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.4681892332789492,-2.1069692058346856,-0.983606557377048,-178.2719347410922,179.85207410162417,49.472803668088886,0.011803583546769233,0.7063167836285555,42.12009325921776,-0.23359968708193812,-0.9933774834437026
2020-05-07,6.1,6.19,6.05,6.17,137650,0.021523178807947074,4.7524126381,5.2440137793,9.5833536761,0.1204645984,0.0,0.48859934853420217,0.0,2652.843872871027,3275.6456759134335,2124.744923959047,0.013875715693785377,0.6402323929941044,50.37660102479833,0.6107632418261386,-3.0794165316045286
2020-05-08,6.2,6.22,6.14,6.16,69810,-0.0016207455429497752,4.7524126381,5.2440137793,9.5833536761,0.1204645984,0.0,1.9867549668874274,-0.16207455429497752,2589.294440131966,3258.2669018728125,2011.6006776057231,0.01261315839568504,0.6527055596450485,49.788249666046916,1.0818411775781471,-2.9220779220779147
2020-05-11,5.79,6.18,5.79,6.04,61430,-0.019480519480519543,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.788617886178867,-0.49423393739703725,-7.645259938837922,1424.1808037683265,1805.0885239593274,-507.3728852981517,0.014246585958734065,-0.8558775124638104,43.25916943599203,0.2282027337357814,-0.8278145695364225
2020-05-12,6.04,6.07,5.95,6.04,45910,0.0,4.7524126381,5.2440137793,9.5833536761,0.1204645984,1.0033444816053505,-0.6578947368421018,-3.974562798092207,2245.7092590528778,1724.396596446973,1741.098062714078,0.014229749939829651,-0.8896229571132411,43.25916943599203,0.17045477694171893,-0.4966887417218624
2020-05-13,6.09,6.15,6.05,6.11,84110,0.011589403973510048,4.7524126381,5.2440137793,9.5833536761,0.1204645984,1.1589403973510048,-0.32626427406198255,-2.396166134185296,2627.6177730842064,2449.3458383431134,2897.1705892725904,0.014498081853678705,-0.9746540778459685,47.88289051866269,0.28791186639186683,-1.4729950900163824
2020-05-14,6.12,6.14,6.04,6.07,27840,-0.006546644844517169,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.620745542949753,-1.620745542949753,0.4966887417218624,-517.3063823010664,2135.5374905699596,3873.2506549481977,0.014410201765225339,-0.678573956577522,45.596381328384176,-0.14294797790098243,-0.8237232289950658
2020-05-15,6.1,6.11,5.92,5.98,41380,-0.014827018121911006,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-2.9220779220779147,-2.9220779220779147,-2.446982055464919,-1017.70414583242,1571.5902942995453,2541.9437444012674,0.015011158644486313,-0.5052443485210862,40.867700558616995,-0.5623494508332061,0.6688963210702115
2020-05-18,6.04,6.04,5.92,6.02,14690,0.006688963210702115,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-0.33112582781458233,-2.1138211382113914,-2.4311183144246407,277.2450354211096,1701.425839189435,2116.550454096982,0.015314295651041069,-0.5057379862434624,43.664086592478675,-0.26543789295649844,5.481727574750828
2020-05-19,6.04,6.05,5.98,5.98,63430,-0.006644518272425071,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-0.9933774834437026,0.0,-3.392568659127626,-144.21675859881265,2101.4925004540637,1396.093522313685,0.012613434889026854,-0.3718860801196188,41.548121803497715,0.485629480763696,9.364548494983271
2020-05-20,6.03,6.04,5.94,5.98,42090,0.0,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-2.127659574468088,-0.9933774834437026,-3.0794165316045286,-1119.001526810743,1508.6162462734624,1688.468320375086,0.012122465445407694,-0.41781483049341916,41.548121803497715,0.16378486001927484,6.18729096989965
2020-05-21,5.98,6.0,5.95,5.98,10930,0.0,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-1.4827018121911006,-3.0794165316045286,-2.6058631921824005,-936.7429343393849,-1454.0493166404526,1821.5963592729806,0.009267058750406166,-0.4884305858366741,41.548121803497715,-0.5627562081562478,6.18729096989965
2020-05-22,5.98,5.99,5.93,5.98,30630,0.0,4.7524126381,5.2440137793,9.5833536761,0.1204645984,0.0,-2.9220779220779147,-0.9933774834437026,-323.20092445470755,-1340.9050702871289,1917.3618315856836,0.009309571010023002,-0.664302329641124,41.548121803497715,-0.49370965486028273,6.18729096989965
2020-05-25,5.97,6.04,5.94,5.99,31880,0.0016722408026754731,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-0.4983388704318803,-0.8278145695364225,-1.317957166392092,-368.15075723062756,-90.90572180951924,1714.182802149808,0.007319630963376636,-0.6319347001115645,42.48534136707149,0.24951518356273136,7.178631051752915
2020-05-26,6.01,6.05,5.99,6.01,43520,0.0033388981636059967,4.7524126381,5.2440137793,9.5833536761,0.1204645984,0.5016722408026641,-0.4966887417218624,-1.1513157894736836,198.6198848694277,54.40312627061374,1778.7997227175865,0.007435752632574782,-0.6510641104347883,44.4052960402603,0.3742742292712624,8.319467554076532
2020-05-27,6.06,6.06,5.92,6.02,42770,0.0016638935108153063,4.7524126381,5.2440137793,9.5833536761,0.1204645984,0.6688963210702115,-1.4729950900163824,-1.794453507340954,269.78461032699835,-849.2169164837459,1600.1289218593672,0.006207786628835705,-0.6127902652077117,45.38696138160129,0.037038094555782275,15.448504983388723
2020-05-28,6.04,6.04,6.01,6.02,35180,0.0,4.7524126381,5.2440137793,9.5833536761,0.1204645984,0.6688963210702115,-0.8237232289950658,-2.4311183144246407,269.78461032699835,-666.958324012388,1468.5791665575714,0.005952331648912198,-0.5539382616010533,45.38696138160129,0.2895505263324671,15.946843853820614
2020-05-29,6.03,6.03,5.98,6.02,4430,0.0,4.7524126381,5.2440137793,9.5833536761,0.1204645984,0.6688963210702115,0.6688963210702115,-2.272727272727282,269.78461032699835,-53.416314127710365,1518.1739801718345,0.003351448875694457,-0.5786120708525283,45.38696138160129,0.836122700670461,17.44186046511629
2020-06-01,6.02,6.35,5.98,6.35,50270,0.054817275747508276,4.7524126381,5.2440137793,9.5833536761,0.1204645984,6.010016694490816,5.481727574750828,3.2520325203251987,2972.1380253649454,2603.9872681343168,4305.413107323751,0.017527655953604993,1.5480946969785532,68.39114392293828,2.423992086209343,5.51181102362206
2020-06-02,6.48,6.54,6.22,6.54,63750,0.02992125984251981,4.7524126381,5.2440137793,9.5833536761,0.1204645984,8.818635607321145,9.364548494983271,9.364548494983271,4734.30949224545,4932.929377114877,7034.4218775689405,0.01850310676655277,1.7260156805199192,74.93701685620769,3.33362815985895,2.905198776758411
2020-06-03,6.54,6.54,6.29,6.35,90170,-0.02905198776758411,4.7524126381,5.2440137793,9.5833536761,0.1204645984,5.481727574750828,6.18729096989965,5.132450331125815,2043.5270297848201,2313.3116401118177,3821.9278863852796,0.02204049305333908,1.2648239472045268,61.272119379685535,2.2068371770194655,5.98425196850394
2020-06-04,6.35,6.38,6.22,6.35,117620,0.0,4.7524126381,5.2440137793,9.5833536761,0.1204645984,5.481727574750828,6.18729096989965,2.917341977309551,2043.5270297848203,2313.3116401118177,859.2623234713647,0.02204049305333908,1.5248016755623752,61.272119379685535,2.08375137163298,5.51181102362206
2020-06-05,6.35,6.38,6.26,6.35,82460,0.0,4.7524126381,5.2440137793,9.5833536761,0.1204645984,5.481727574750828,6.18729096989965,3.0844155844155674,2043.5270297848203,2313.3116401118177,972.4065698246884,0.02204049305333908,1.5125925306969372,61.272119379685535,1.9751318744221116,7.401574803149624
2020-06-08,6.38,6.57,6.35,6.42,133690,0.011023622047244164,4.7524126381,5.2440137793,9.5833536761,0.1204645984,1.1023622047244164,7.178631051752915,6.29139072847682,761.6106094536515,3733.7486348185957,3642.8429130090763,0.02202371359454235,1.5188428186612488,64.27017289728295,2.121843196426236,6.697819314641751
2020-06-09,6.54,6.66,6.29,6.51,218400,0.014018691588784993,4.7524126381,5.2440137793,9.5833536761,0.1204645984,-0.4587155963302836,8.319467554076532,7.781456953642385,1915.8125374836561,6650.122029729106,6704.525155999719,0.02207610421439681,1.3529279047570526,67.72920409945453,2.2812304546978615,9.984639016897079
2020-06-10,6.51,6.95,6.35,6.95,379020,0.06758832565284179,4.7524126381,5.2440137793,9.5833536761,0.1204645984,9.4488188976378,15.448504983388723,13.747954173486088,30152.75746342681,32196.284493211628,31347.06757672788,0.028733759521945755,1.6043739585765382,78.62442801406485,3.6013306505026703,-1.4388489208633115
