time,open,high,low,close,volume
2020-01-02,24.84,24.84,24.84,24.84,0
2020-01-03,24.84,24.84,24.84,24.84,0
2020-01-06,24.84,24.84,24.84,24.84,0
2020-01-07,24.84,24.84,24.84,24.84,0
2020-01-08,24.84,24.84,24.84,24.84,0
2020-01-09,24.84,24.84,24.84,24.84,0
2020-01-10,24.84,24.84,24.84,24.84,0
2020-01-13,24.84,24.84,24.84,24.84,100
2020-01-14,24.84,24.84,24.84,24.84,0
2020-01-15,24.84,24.84,24.84,24.84,0
2020-01-16,22.17,22.17,22.17,22.17,600
2020-01-17,22.17,22.17,22.17,22.17,40
2020-01-20,22.17,22.17,22.17,22.17,0
2020-01-21,20.49,20.49,20.49,20.49,200
2020-01-22,22.54,22.54,20.49,20.49,2908
2020-01-30,22.54,22.54,19.25,19.25,400
2020-01-31,20.49,20.49,20.49,20.49,30000
2020-02-03,20.49,20.49,20.49,20.49,0
2020-02-04,20.49,20.49,20.49,20.49,0
2020-02-05,19.25,19.25,18.94,18.94,46600
2020-02-06,18.94,18.94,18.94,18.94,0
2020-02-07,18.94,18.94,18.94,18.94,300
2020-02-10,18.69,20.8,18.69,20.8,300
2020-02-11,20.8,20.8,20.8,20.8,200
2020-02-12,20.8,20.8,20.8,20.8,0
2020-02-13,20.8,20.8,20.8,20.8,0
2020-02-14,20.8,20.8,20.8,20.8,0
2020-02-17,19.25,19.25,19.25,19.25,200
2020-02-18,19.0,19.25,19.0,19.25,1100
2020-02-19,19.25,19.25,19.25,19.25,100
2020-02-20,21.05,21.05,19.25,19.25,200
2020-02-21,19.56,19.56,19.56,19.56,100
2020-02-24,19.56,19.56,19.56,19.56,0
2020-02-25,19.56,19.56,19.56,19.56,0
2020-02-26,19.56,19.56,19.56,19.56,0
2020-02-27,19.56,19.56,19.56,19.56,0
2020-02-28,19.25,19.56,19.25,19.56,1000
2020-03-02,18.63,18.94,18.63,18.94,200
2020-03-03,19.0,19.0,19.0,19.0,600
2020-03-04,18.94,19.25,18.94,19.25,1100
2020-03-05,19.44,19.44,19.44,19.44,500
2020-03-06,19.25,19.44,19.25,19.44,2100
2020-03-09,18.63,18.63,18.63,18.63,100
2020-03-10,18.63,18.63,18.63,18.63,0
2020-03-11,18.63,18.63,18.63,18.63,1100
2020-03-12,18.63,18.63,16.77,16.77,900
2020-03-13,15.52,16.77,15.52,16.77,2020
2020-03-16,16.77,16.77,16.77,16.77,1080
2020-03-17,16.77,16.77,16.77,16.77,0
2020-03-18,16.77,16.77,16.77,16.77,0
2020-03-19,16.77,16.77,16.77,16.77,12
2020-03-20,16.77,16.77,16.77,16.77,0
2020-03-23,15.83,16.15,15.83,16.15,400
2020-03-24,17.33,17.33,17.33,17.33,100
2020-03-25,17.33,17.33,17.33,17.33,0
2020-03-26,17.33,17.33,17.33,17.33,0
2020-03-27,17.33,17.33,17.33,17.33,0
2020-03-30,16.15,16.15,16.15,16.15,1000
2020-03-31,17.76,17.76,16.15,16.15,1292
2020-04-01,17.76,17.76,17.76,17.76,100
2020-04-03,17.76,17.76,17.76,17.76,0
2020-04-06,19.31,19.31,19.31,19.31,151
2020-04-07,17.7,17.7,17.39,17.39,817
2020-04-08,17.39,17.39,17.39,17.39,0
2020-04-09,19.0,19.0,19.0,19.0,100
2020-04-10,17.76,17.76,17.7,17.76,3200
2020-04-13,17.76,17.76,17.76,17.76,0
2020-04-14,17.76,17.76,17.76,17.76,0
2020-04-15,18.32,18.32,18.32,18.32,100
2020-04-16,18.32,18.32,18.32,18.32,0
